Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-23 00:00:00-04:00,379.57000732421875,382.45001220703125,371.7099914550781,380.25,559400,0.0,0.0
2024-05-24 00:00:00-04:00,385.760009765625,400.1700134277344,379.07000732421875,400.0,648900,0.0,0.0
2024-05-28 00:00:00-04:00,400.0,405.8900146484375,395.1400146484375,396.2900085449219,781800,0.0,0.0
2024-05-29 00:00:00-04:00,391.67999267578125,401.54998779296875,384.6099853515625,396.95001220703125,519400,0.0,0.0
2024-05-30 00:00:00-04:00,396.6300048828125,409.95001220703125,396.25,403.739990234375,374600,0.0,0.0
2024-05-31 00:00:00-04:00,404.760009765625,411.2699890136719,396.0,409.4800109863281,424400,0.0,0.0
2024-06-03 00:00:00-04:00,411.5,415.2200012207031,396.69000244140625,402.5,684900,0.0,0.0
2024-06-04 00:00:00-04:00,442.239990234375,460.3299865722656,424.260009765625,429.3299865722656,865500,0.0,0.0
2024-06-05 00:00:00-04:00,434.5,450.79998779296875,432.3699951171875,445.3999938964844,591100,0.0,0.0
2024-06-06 00:00:00-04:00,444.0,453.25,434.760009765625,452.6099853515625,455700,0.0,0.0
2024-06-07 00:00:00-04:00,446.6300048828125,454.3999938964844,438.1099853515625,445.70001220703125,388100,0.0,0.0
2024-06-10 00:00:00-04:00,443.5799865722656,454.760009765625,441.07000732421875,449.010009765625,398100,0.0,0.0
2024-06-11 00:00:00-04:00,446.8599853515625,455.9599914550781,439.7900085449219,454.1099853515625,339500,0.0,0.0
2024-06-12 00:00:00-04:00,458.05999755859375,470.94000244140625,457.0799865722656,462.010009765625,332900,0.0,0.0
2024-06-13 00:00:00-04:00,464.9700012207031,464.9700012207031,451.5199890136719,455.8999938964844,245500,0.0,0.0
2024-06-14 00:00:00-04:00,450.5899963378906,453.0199890136719,429.07000732421875,452.739990234375,463400,0.0,0.0
2024-06-17 00:00:00-04:00,450.20001220703125,453.8800048828125,442.2699890136719,447.3399963378906,278400,0.0,0.0
2024-06-18 00:00:00-04:00,446.4700012207031,455.1499938964844,443.989990234375,454.0,255300,0.0,0.0
2024-06-20 00:00:00-04:00,454.5400085449219,463.44000244140625,454.5400085449219,460.239990234375,354600,0.0,0.0
2024-06-21 00:00:00-04:00,460.239990234375,463.4700012207031,452.3299865722656,460.6099853515625,296600,0.0,0.0
2024-06-24 00:00:00-04:00,461.6099853515625,476.6199951171875,458.2900085449219,467.04998779296875,350400,0.0,0.0
2024-06-25 00:00:00-04:00,464.3500061035156,468.9700012207031,458.6499938964844,466.94000244140625,215000,0.0,0.0
2024-06-26 00:00:00-04:00,469.8299865722656,479.8399963378906,462.92999267578125,464.6499938964844,298000,0.0,0.0
2024-06-27 00:00:00-04:00,464.6499938964844,473.70001220703125,454.760009765625,458.70001220703125,365700,0.0,0.0
2024-06-28 00:00:00-04:00,463.1300048828125,477.510009765625,463.1300048828125,474.2900085449219,1001500,0.0,0.0
2024-07-01 00:00:00-04:00,474.2900085449219,480.20001220703125,468.69000244140625,471.4700012207031,280000,0.0,0.0
2024-07-02 00:00:00-04:00,472.3500061035156,474.69000244140625,463.7799987792969,466.3699951171875,209200,0.0,0.0
2024-07-03 00:00:00-04:00,464.7099914550781,480.1199951171875,464.7099914550781,470.2200012207031,166000,0.0,0.0
2024-07-05 00:00:00-04:00,471.3800048828125,471.44000244140625,459.1700134277344,464.2300109863281,221700,0.0,0.0
2024-07-08 00:00:00-04:00,464.0199890136719,468.2200012207031,444.0199890136719,459.6000061035156,440400,0.0,0.0
2024-07-09 00:00:00-04:00,460.42999267578125,460.42999267578125,437.82000732421875,438.510009765625,520900,0.0,0.0
2024-07-10 00:00:00-04:00,441.0899963378906,443.260009765625,432.44000244140625,440.4700012207031,383300,0.0,0.0
2024-07-11 00:00:00-04:00,446.8699951171875,457.260009765625,441.3699951171875,450.67999267578125,340600,0.0,0.0
2024-07-12 00:00:00-04:00,453.70001220703125,462.8900146484375,450.4200134277344,455.0199890136719,271200,0.0,0.0
2024-07-15 00:00:00-04:00,458.75,482.1000061035156,458.75,480.6400146484375,338200,0.0,0.0
2024-07-16 00:00:00-04:00,483.79998779296875,510.760009765625,480.6000061035156,509.4200134277344,428900,0.0,0.0
2024-07-17 00:00:00-04:00,500.5799865722656,507.0,478.32000732421875,483.739990234375,530500,0.0,0.0
2024-07-18 00:00:00-04:00,483.3699951171875,490.6000061035156,469.70001220703125,482.4200134277344,622400,0.0,0.0
2024-07-19 00:00:00-04:00,482.6400146484375,488.3399963378906,476.0899963378906,485.2099914550781,388000,0.0,0.0
2024-07-22 00:00:00-04:00,487.55999755859375,494.44000244140625,475.0299987792969,490.510009765625,352000,0.0,0.0
2024-07-23 00:00:00-04:00,488.4100036621094,501.70001220703125,480.0899963378906,482.2900085449219,484600,0.0,0.0
2024-07-24 00:00:00-04:00,482.30999755859375,499.5,460.04998779296875,482.55999755859375,549000,0.0,0.0
2024-07-25 00:00:00-04:00,479.1400146484375,506.489990234375,475.42999267578125,489.1099853515625,1130400,0.0,0.0
2024-07-26 00:00:00-04:00,396.29998779296875,427.6700134277344,386.010009765625,396.42999267578125,2671900,0.0,0.0
2024-07-29 00:00:00-04:00,397.3299865722656,407.1400146484375,381.739990234375,386.2099914550781,880100,0.0,0.0
2024-07-30 00:00:00-04:00,389.989990234375,414.17999267578125,389.989990234375,408.6099853515625,667400,0.0,0.0
2024-07-31 00:00:00-04:00,412.2200012207031,427.7799987792969,409.5299987792969,417.8500061035156,593700,0.0,0.0
2024-08-01 00:00:00-04:00,421.79998779296875,425.2099914550781,390.0400085449219,395.010009765625,657700,0.0,0.0
2024-08-02 00:00:00-04:00,386.0,388.010009765625,368.75,383.239990234375,552900,0.0,0.0
2024-08-05 00:00:00-04:00,364.42999267578125,393.6199951171875,358.8999938964844,377.94000244140625,496000,0.0,0.0
2024-08-06 00:00:00-04:00,381.5400085449219,398.8399963378906,375.04998779296875,389.989990234375,452900,0.0,0.0
2024-08-07 00:00:00-04:00,394.2200012207031,399.3800048828125,378.760009765625,381.1499938964844,307500,0.0,0.0
2024-08-08 00:00:00-04:00,385.8599853515625,389.1700134277344,378.7099914550781,384.7099914550781,349500,0.0,0.0
2024-08-09 00:00:00-04:00,384.07000732421875,386.8599853515625,369.55999755859375,371.1099853515625,397200,0.0,0.0
2024-08-12 00:00:00-04:00,369.489990234375,372.1600036621094,360.9100036621094,367.6000061035156,385100,0.0,0.0
2024-08-13 00:00:00-04:00,370.8699951171875,380.07000732421875,368.0199890136719,374.79998779296875,443400,0.0,0.0
2024-08-14 00:00:00-04:00,377.6600036621094,380.010009765625,369.04998779296875,375.29998779296875,212900,0.0,0.0
2024-08-15 00:00:00-04:00,379.8900146484375,394.2099914550781,379.4800109863281,386.6300048828125,353900,0.0,0.0
2024-08-16 00:00:00-04:00,385.489990234375,395.8599853515625,382.989990234375,392.489990234375,347700,0.0,0.0
2024-08-19 00:00:00-04:00,392.3599853515625,392.3599853515625,385.70001220703125,389.75,213800,0.0,0.0
2024-08-20 00:00:00-04:00,390.0,392.44000244140625,379.1600036621094,384.19000244140625,262500,0.0,0.0
2024-08-21 00:00:00-04:00,391.3599853515625,399.04998779296875,385.6300048828125,397.5199890136719,165300,0.0,0.0
2024-08-22 00:00:00-04:00,396.8500061035156,400.1700134277344,391.0,394.2699890136719,183900,0.0,0.0
2024-08-23 00:00:00-04:00,398.0,405.04998779296875,393.9100036621094,402.3299865722656,215200,0.0,0.0
2024-08-26 00:00:00-04:00,403.07000732421875,407.9200134277344,392.0,392.489990234375,202000,0.0,0.0
2024-08-27 00:00:00-04:00,387.9800109863281,387.9800109863281,370.4200134277344,374.70001220703125,345700,0.0,0.0
2024-08-28 00:00:00-04:00,374.7799987792969,376.8500061035156,369.55999755859375,371.3399963378906,239600,0.0,0.0
2024-08-29 00:00:00-04:00,374.0,374.92999267578125,367.9100036621094,374.2699890136719,423400,0.0,0.0
2024-08-30 00:00:00-04:00,374.5299987792969,380.6000061035156,363.82000732421875,375.8299865722656,509500,0.0,0.0
2024-09-03 00:00:00-04:00,373.6199951171875,388.94000244140625,372.25,380.5799865722656,386200,0.0,0.0
2024-09-04 00:00:00-04:00,405.2699890136719,420.510009765625,397.6099853515625,417.30999755859375,734300,0.0,0.0
2024-09-05 00:00:00-04:00,411.0299987792969,411.0299987792969,387.7799987792969,398.3699951171875,584500,0.0,0.0
2024-09-06 00:00:00-04:00,399.7699890136719,408.6700134277344,392.3399963378906,402.3900146484375,341400,0.0,0.0
2024-09-09 00:00:00-04:00,405.70001220703125,414.20001220703125,403.92999267578125,410.82000732421875,307500,0.0,0.0
2024-09-10 00:00:00-04:00,410.7699890136719,420.2300109863281,407.0899963378906,415.6400146484375,339300,0.0,0.0
2024-09-11 00:00:00-04:00,415.2099914550781,422.29998779296875,397.6099853515625,421.1400146484375,235900,0.0,0.0
2024-09-12 00:00:00-04:00,422.04998779296875,425.07000732421875,417.260009765625,420.17999267578125,271400,0.0,0.0
2024-09-13 00:00:00-04:00,424.1700134277344,436.5199890136719,423.1000061035156,432.489990234375,221900,0.0,0.0
2024-09-16 00:00:00-04:00,433.1099853515625,439.57000732421875,431.29998779296875,434.80999755859375,216600,0.0,0.0
2024-09-17 00:00:00-04:00,439.8900146484375,448.8299865722656,436.0799865722656,438.3699951171875,288300,0.0,0.0
2024-09-18 00:00:00-04:00,441.7099914550781,458.07000732421875,434.0899963378906,444.2900085449219,332700,0.0,0.0
2024-09-19 00:00:00-04:00,455.79998779296875,465.739990234375,451.17999267578125,453.8299865722656,264200,0.0,0.0
2024-09-20 00:00:00-04:00,449.32000732421875,449.32000732421875,430.2699890136719,436.7799987792969,530500,0.0,0.0
2024-09-23 00:00:00-04:00,440.5400085449219,442.3900146484375,434.2099914550781,441.5400085449219,352100,0.0,0.0
2024-09-24 00:00:00-04:00,443.92999267578125,456.2099914550781,442.1400146484375,455.7300109863281,419400,0.0,0.0
2024-09-25 00:00:00-04:00,458.0299987792969,462.6300048828125,448.5799865722656,450.2699890136719,285600,0.0,0.0
2024-09-26 00:00:00-04:00,455.5799865722656,460.7300109863281,425.1199951171875,431.2799987792969,393200,0.0,0.0
2024-09-27 00:00:00-04:00,436.6000061035156,447.0,428.0299987792969,434.6199951171875,225400,0.0,0.0
2024-09-30 00:00:00-04:00,436.489990234375,448.67999267578125,430.07000732421875,437.260009765625,310100,0.0,0.0
2024-10-01 00:00:00-04:00,433.3900146484375,435.0,423.29998779296875,433.67999267578125,279000,0.0,0.0
2024-10-02 00:00:00-04:00,432.20001220703125,436.80999755859375,426.07000732421875,430.1400146484375,291200,0.0,0.0
2024-10-03 00:00:00-04:00,429.3500061035156,433.2200012207031,423.3800048828125,426.3599853515625,315700,0.0,0.0
2024-10-04 00:00:00-04:00,431.7699890136719,436.8500061035156,421.8900146484375,428.1400146484375,401200,0.0,0.0
2024-10-07 00:00:00-04:00,424.1199951171875,427.3699951171875,414.67999267578125,424.8399963378906,233500,0.0,0.0
2024-10-08 00:00:00-04:00,427.510009765625,441.42999267578125,426.8299865722656,436.80999755859375,182400,0.0,0.0
2024-10-09 00:00:00-04:00,451.07000732421875,453.7699890136719,445.8699951171875,447.8299865722656,361900,0.0,0.0
2024-10-10 00:00:00-04:00,445.010009765625,446.1300048828125,437.3299865722656,440.8500061035156,205800,0.0,0.0
2024-10-11 00:00:00-04:00,442.3500061035156,464.1300048828125,434.7099914550781,463.3699951171875,273800,0.0,0.0
2024-10-14 00:00:00-04:00,459.6099853515625,464.239990234375,453.0899963378906,461.9700012207031,247800,0.0,0.0
2024-10-15 00:00:00-04:00,462.7300109863281,465.3299865722656,451.8399963378906,452.6600036621094,279300,0.0,0.0
2024-10-16 00:00:00-04:00,461.5,472.8500061035156,458.30999755859375,459.6600036621094,219700,0.0,0.0
2024-10-17 00:00:00-04:00,456.4200134277344,460.92999267578125,446.2799987792969,446.67999267578125,219100,0.0,0.0
2024-10-18 00:00:00-04:00,447.67999267578125,447.67999267578125,434.54998779296875,436.69000244140625,297200,0.0,0.0
2024-10-21 00:00:00-04:00,429.3999938964844,430.20001220703125,421.6300048828125,422.5799865722656,276600,0.0,0.0
2024-10-22 00:00:00-04:00,417.6099853515625,430.8999938964844,414.8699951171875,429.8900146484375,409700,0.0,0.0
2024-10-23 00:00:00-04:00,421.32000732421875,426.0,412.6000061035156,412.8900146484375,649300,0.0,0.0
2024-10-24 00:00:00-04:00,414.79998779296875,419.3299865722656,410.95001220703125,414.42999267578125,825300,0.0,0.0
2024-10-25 00:00:00-04:00,439.7900085449219,469.3399963378906,420.92999267578125,461.6499938964844,1116500,0.0,0.0
2024-10-28 00:00:00-04:00,464.6700134277344,482.57000732421875,463.2300109863281,479.3800048828125,573500,0.0,0.0
2024-10-29 00:00:00-04:00,479.989990234375,483.5799865722656,471.1099853515625,476.989990234375,507700,0.0,0.0
2024-10-30 00:00:00-04:00,474.1099853515625,507.239990234375,474.1099853515625,491.3299865722656,536500,0.0,0.0
2024-10-31 00:00:00-04:00,485.2099914550781,491.8699951171875,484.2200012207031,488.6099853515625,259600,0.0,0.0
2024-11-01 00:00:00-04:00,493.8999938964844,497.0299987792969,479.3900146484375,480.69000244140625,262600,0.0,0.0
2024-11-04 00:00:00-05:00,477.489990234375,493.6499938964844,476.04998779296875,486.1400146484375,188900,0.0,0.0
2024-11-05 00:00:00-05:00,485.30999755859375,500.9200134277344,485.30999755859375,500.8299865722656,184400,0.0,0.0
2024-11-06 00:00:00-05:00,599.9099731445312,624.5499877929688,536.280029296875,568.02001953125,750700,0.0,0.0
2024-11-07 00:00:00-05:00,568.6099853515625,568.6099853515625,543.27001953125,545.0900268554688,663800,0.0,0.0
2024-11-08 00:00:00-05:00,555.5599975585938,558.4299926757812,543.8099975585938,544.8900146484375,447500,0.0,0.0
2024-11-11 00:00:00-05:00,547.6300048828125,569.6500244140625,547.6300048828125,558.0999755859375,312200,0.0,0.0
2024-11-12 00:00:00-05:00,556.510009765625,558.0399780273438,539.4600219726562,545.72998046875,281900,0.0,0.0
2024-11-13 00:00:00-05:00,547.75,548.1300048828125,536.4500122070312,537.2000122070312,234300,0.0,0.0
2024-11-14 00:00:00-05:00,539.3499755859375,547.1599731445312,534.9500122070312,542.3200073242188,179600,0.0,0.0
2024-11-15 00:00:00-05:00,536.030029296875,540.0,519.5700073242188,522.3699951171875,337100,0.0,0.0
2024-11-18 00:00:00-05:00,522.5599975585938,530.0,516.27001953125,518.1699829101562,253400,0.0,0.0
2024-11-19 00:00:00-05:00,514.5700073242188,519.5900268554688,512.02001953125,515.8800048828125,187000,0.0,0.0
2024-11-20 00:00:00-05:00,512.1300048828125,532.760009765625,511.7300109863281,530.0,271600,0.0,0.0
2024-11-21 00:00:00-05:00,537.77001953125,560.8200073242188,537.77001953125,549.1900024414062,588500,0.0,0.0
2024-11-22 00:00:00-05:00,551.5,553.9500122070312,540.280029296875,541.6900024414062,267500,0.0,0.0
2024-11-25 00:00:00-05:00,548.8699951171875,566.8300170898438,544.239990234375,557.27001953125,308500,0.0,0.0
2024-11-26 00:00:00-05:00,552.1099853515625,568.3099975585938,545.0,565.9600219726562,317300,0.0,0.0
2024-11-27 00:00:00-05:00,566.1500244140625,578.27001953125,554.5499877929688,564.3800048828125,421200,0.0,0.0
2024-11-29 00:00:00-05:00,577.3800048828125,587.8699951171875,568.2100219726562,569.0800170898438,160700,0.0,0.0
2024-12-02 00:00:00-05:00,581.1199951171875,581.1199951171875,551.9400024414062,557.739990234375,188700,0.0,0.0
2024-12-03 00:00:00-05:00,540.8099975585938,553.0,536.9299926757812,547.969970703125,470600,0.0,0.0
2024-12-04 00:00:00-05:00,544.2100219726562,551.7899780273438,530.4199829101562,542.3599853515625,383000,0.0,0.0
2024-12-05 00:00:00-05:00,550.75,550.75,516.1199951171875,516.8300170898438,314400,0.0,0.0
2024-12-06 00:00:00-05:00,524.9400024414062,532.8699951171875,510.3999938964844,515.9299926757812,350000,0.0,0.0
2024-12-09 00:00:00-05:00,519.3300170898438,521.030029296875,508.3500061035156,516.1799926757812,631000,0.0,0.0
2024-12-10 00:00:00-05:00,514.6900024414062,525.8800048828125,513.280029296875,522.969970703125,357900,0.0,0.0
2024-12-11 00:00:00-05:00,529.1799926757812,529.1799926757812,520.7899780273438,521.469970703125,368900,0.0,0.0
2024-12-12 00:00:00-05:00,520.9500122070312,527.6900024414062,510.92999267578125,524.0800170898438,191900,0.0,0.0
2024-12-13 00:00:00-05:00,524.77001953125,534.3200073242188,519.3699951171875,528.6500244140625,254000,0.0,0.0
2024-12-16 00:00:00-05:00,525.6500244140625,537.1199951171875,520.1799926757812,536.3099975585938,308500,0.0,0.0
2024-12-17 00:00:00-05:00,536.8499755859375,538.5800170898438,526.6699829101562,532.8300170898438,324800,0.0,0.0
2024-12-18 00:00:00-05:00,535.9500122070312,545.1199951171875,508.6600036621094,510.69000244140625,433500,0.0,0.0
2024-12-19 00:00:00-05:00,515.6199951171875,527.22998046875,493.3900146484375,494.92999267578125,335200,0.0,0.0
2024-12-20 00:00:00-05:00,491.1199951171875,494.0,451.4700012207031,473.3999938964844,1210500,0.0,0.0
2024-12-23 00:00:00-05:00,473.3999938964844,474.5799865722656,458.8900146484375,464.8500061035156,396200,0.0,0.0
2024-12-24 00:00:00-05:00,464.0400085449219,476.3599853515625,464.0400085449219,476.0299987792969,98800,0.0,0.0
2024-12-26 00:00:00-05:00,474.1099853515625,481.19000244140625,470.2799987792969,476.1700134277344,311300,0.0,0.0
2024-12-27 00:00:00-05:00,470.1300048828125,476.489990234375,465.8699951171875,475.30999755859375,151500,0.0,0.0
2024-12-30 00:00:00-05:00,470.6400146484375,470.6400146484375,453.7099914550781,459.3999938964844,390400,0.0,0.0
2024-12-31 00:00:00-05:00,460.57000732421875,465.1300048828125,454.3500061035156,455.7300109863281,256300,0.0,0.0
2025-01-02 00:00:00-05:00,458.32000732421875,461.760009765625,443.30999755859375,445.3299865722656,357100,0.0,0.0
2025-01-03 00:00:00-05:00,448.67999267578125,468.1300048828125,445.7900085449219,465.2799987792969,316600,0.0,0.0
2025-01-06 00:00:00-05:00,471.07000732421875,480.7200012207031,464.20001220703125,471.29998779296875,422100,0.0,0.0
2025-01-07 00:00:00-05:00,465.9599914550781,468.3500061035156,452.3399963378906,458.25,342300,0.0,0.0
2025-01-08 00:00:00-05:00,453.6099853515625,455.8599853515625,447.4100036621094,448.2200012207031,293100,0.0,0.0
2025-01-10 00:00:00-05:00,443.5299987792969,450.79998779296875,440.0199890136719,450.6600036621094,208500,0.0,0.0
2025-01-13 00:00:00-05:00,447.3399963378906,469.6499938964844,445.989990234375,462.8699951171875,240600,0.0,0.0
2025-01-14 00:00:00-05:00,466.1600036621094,471.510009765625,459.6199951171875,470.8500061035156,207800,0.0,0.0
2025-01-15 00:00:00-05:00,488.0799865722656,493.5,478.1499938964844,484.2099914550781,488600,0.0,0.0
2025-01-16 00:00:00-05:00,481.2699890136719,495.489990234375,480.4800109863281,493.0400085449219,193700,0.0,0.0
2025-01-17 00:00:00-05:00,481.6700134277344,492.2300109863281,478.989990234375,486.8900146484375,593600,0.0,0.0
2025-01-21 00:00:00-05:00,492.95001220703125,507.3900146484375,484.510009765625,505.6000061035156,648100,0.0,0.0
2025-01-22 00:00:00-05:00,501.8699951171875,507.1300048828125,486.4599914550781,495.70001220703125,362200,0.0,0.0
2025-01-23 00:00:00-05:00,508.7099914550781,508.7099914550781,494.1199951171875,501.54998779296875,184000,0.0,0.0
2025-01-24 00:00:00-05:00,497.79998779296875,503.0,487.75,494.29998779296875,199000,0.0,0.0
2025-01-27 00:00:00-05:00,491.7300109863281,507.7900085449219,491.7300109863281,499.8299865722656,296700,0.0,0.0
2025-01-28 00:00:00-05:00,503.0400085449219,503.0400085449219,492.75,495.82000732421875,286400,0.0,0.0
2025-01-29 00:00:00-05:00,497.04998779296875,497.2699890136719,478.5400085449219,481.4100036621094,308900,0.0,0.0
2025-01-30 00:00:00-05:00,482.5799865722656,495.07000732421875,474.6400146484375,495.0,328400,0.0,0.0
2025-01-31 00:00:00-05:00,494.19000244140625,504.3999938964844,476.5400085449219,480.1099853515625,575200,0.0,0.0
2025-02-03 00:00:00-05:00,532.989990234375,532.989990234375,461.82000732421875,470.4100036621094,1139100,0.0,0.0
2025-02-04 00:00:00-05:00,466.8599853515625,481.7099914550781,465.1099853515625,479.2699890136719,404800,0.0,0.0
2025-02-05 00:00:00-05:00,481.989990234375,503.510009765625,481.70001220703125,503.010009765625,525400,0.0,0.0
2025-02-06 00:00:00-05:00,509.989990234375,538.030029296875,499.0199890136719,508.4700012207031,639000,0.0,0.0
2025-02-07 00:00:00-05:00,511.0,511.0,489.19000244140625,489.510009765625,274800,0.0,0.0
2025-02-10 00:00:00-05:00,494.17999267578125,497.4200134277344,482.4200134277344,495.989990234375,264600,0.0,0.0
2025-02-11 00:00:00-05:00,496.239990234375,497.04998779296875,489.7099914550781,492.54998779296875,211800,0.0,0.0
2025-02-12 00:00:00-05:00,483.010009765625,489.9599914550781,476.7699890136719,476.8999938964844,334000,0.0,0.0
2025-02-13 00:00:00-05:00,476.05999755859375,483.44000244140625,465.3399963378906,482.19000244140625,324300,0.0,0.0
2025-02-14 00:00:00-05:00,482.9599914550781,494.70001220703125,482.9599914550781,487.5299987792969,243500,0.0,0.0
2025-02-18 00:00:00-05:00,488.6700134277344,507.3900146484375,488.6700134277344,504.9599914550781,291800,0.0,0.0
2025-02-19 00:00:00-05:00,496.8399963378906,499.1000061035156,476.3800048828125,476.3999938964844,402200,0.0,0.0
2025-02-20 00:00:00-05:00,473.1400146484375,473.1400146484375,449.1199951171875,453.8999938964844,365800,0.0,0.0
2025-02-21 00:00:00-05:00,450.239990234375,450.239990234375,387.6499938964844,406.6499938964844,1255000,0.0,0.0
2025-02-24 00:00:00-05:00,415.6099853515625,421.0,408.3800048828125,420.3500061035156,547000,0.0,0.0
2025-02-25 00:00:00-05:00,418.5,420.9200134277344,395.510009765625,410.4200134277344,615100,0.0,0.0
2025-02-26 00:00:00-05:00,414.0400085449219,430.3500061035156,402.239990234375,404.3399963378906,738000,0.0,0.0
2025-02-27 00:00:00-05:00,407.30999755859375,412.7699890136719,397.4200134277344,397.9100036621094,284400,0.0,0.0
2025-02-28 00:00:00-05:00,398.8599853515625,420.0899963378906,394.5799865722656,409.44000244140625,506300,0.0,0.0
2025-03-03 00:00:00-05:00,411.0,419.67999267578125,388.82000732421875,390.3399963378906,386300,0.0,0.0
2025-03-04 00:00:00-05:00,391.0,405.80999755859375,371.7300109863281,397.1400146484375,722700,0.0,0.0
2025-03-05 00:00:00-05:00,398.7300109863281,402.0400085449219,382.82000732421875,395.19000244140625,646000,0.0,0.0
2025-03-06 00:00:00-05:00,392.4800109863281,399.0400085449219,380.9200134277344,382.6099853515625,435900,0.0,0.0
2025-03-07 00:00:00-05:00,385.6099853515625,391.1199951171875,367.3599853515625,375.9200134277344,458600,0.0,0.0
2025-03-10 00:00:00-04:00,369.9100036621094,377.510009765625,365.5299987792969,366.6000061035156,666100,0.0,0.0
2025-03-11 00:00:00-04:00,365.6099853515625,372.5799865722656,359.9800109863281,361.5899963378906,603900,0.0,0.0
2025-03-12 00:00:00-04:00,370.0,378.7699890136719,361.7200012207031,370.19000244140625,785300,0.0,0.0
2025-03-13 00:00:00-04:00,368.4700012207031,368.4700012207031,347.1099853515625,352.3599853515625,673600,0.0,0.0
2025-03-14 00:00:00-04:00,360.20001220703125,360.20001220703125,347.1300048828125,353.6400146484375,638000,0.0,0.0
2025-03-17 00:00:00-04:00,352.3999938964844,359.5799865722656,345.7699890136719,358.70001220703125,501600,0.0,0.0
2025-03-18 00:00:00-04:00,355.4100036621094,358.3900146484375,346.0899963378906,349.2900085449219,376500,0.0,0.0
2025-03-19 00:00:00-04:00,359.5199890136719,359.5199890136719,343.6099853515625,350.6499938964844,650800,0.0,0.0
2025-03-20 00:00:00-04:00,345.7300109863281,354.6600036621094,342.67999267578125,352.2799987792969,553900,0.0,0.0
2025-03-21 00:00:00-04:00,346.4700012207031,363.3800048828125,344.3500061035156,362.8999938964844,539200,0.0,0.0
2025-03-24 00:00:00-04:00,370.0299987792969,381.80999755859375,365.0,381.489990234375,378200,0.0,0.0
2025-03-25 00:00:00-04:00,379.6199951171875,385.4800109863281,370.760009765625,378.489990234375,548100,0.0,0.0
2025-03-26 00:00:00-04:00,377.5299987792969,384.239990234375,372.9700012207031,377.0400085449219,675200,0.0,0.0
2025-03-27 00:00:00-04:00,375.5,379.25,368.1400146484375,376.0,708100,0.0,0.0
2025-03-28 00:00:00-04:00,375.2699890136719,375.2699890136719,356.79998779296875,359.0,453400,0.0,0.0
2025-03-31 00:00:00-04:00,352.5,360.44000244140625,345.6499938964844,349.42999267578125,752900,0.0,0.0
2025-04-01 00:00:00-04:00,348.9700012207031,361.94000244140625,344.7699890136719,354.7699890136719,855000,0.0,0.0
2025-04-02 00:00:00-04:00,346.8999938964844,374.7799987792969,346.8999938964844,370.82000732421875,529800,0.0,0.0
2025-04-03 00:00:00-04:00,348.239990234375,357.0,307.7300109863281,319.9700012207031,1022100,0.0,0.0
2025-04-04 00:00:00-04:00,306.0,330.1600036621094,287.5,322.3800048828125,1959800,0.0,0.0
2025-04-07 00:00:00-04:00,317.6499938964844,355.7099914550781,304.3999938964844,325.30999755859375,901200,0.0,0.0
